book_id,book_name,book_name_short,testament,chapter,verse,verse_text
LUK,Evangelio Segun Lukas,Lukas,NT,8,56,"E mayornan a keda babuká; El a prohibí nan pa konta hende, loke a pasa."
LUK,Evangelio Segun Lukas,Lukas,NT,9,1,Hesus a yama e diesdos disipelnan huntu i duna nan poder i outoridat riba tur demoño i poder i outoridat pa kura enfermedat.
LUK,Evangelio Segun Lukas,Lukas,NT,9,2,El a manda nan prediká reino di Dios i kura hende malu.
LUK,Evangelio Segun Lukas,Lukas,NT,9,3,"El a bisa nan: ‘No bai ku nada pa kaminda: ni ku garoti, ni ku saku di biahe, ni ku pan, ni ku plaka i sòru pa niun di boso no tin paña èkstra."
LUK,Evangelio Segun Lukas,Lukas,NT,9,4,"Unabes boso drenta un kas, keda einan te ora boso bai for di e siudat ei."
LUK,Evangelio Segun Lukas,Lukas,NT,9,5,"Kaminda nan no risibí boso, sali for di e siudat i sakudí boso pia kita stòf pa atvertí e hendenan ei.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,6,E disipelnan a sali bai i a pasa tur pueblo; tur kaminda nan tabata prediká e bon notisia i kura hende malu.
LUK,Evangelio Segun Lukas,Lukas,NT,9,7,"Ora gobernante Heródes a tende tur e kosnan ku tabata pasa, el a keda konfundí, pasobra algun hende tabata bisa: ‘Huan Boutista a lanta for di morto!’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,8,Otro tabata bisa: ‘Ta Elías a aparesé!’ I otro: ‘Ta un profeta di ántes a lanta for di morto!’
LUK,Evangelio Segun Lukas,Lukas,NT,9,9,"Heródes a komentá: ‘Mi mes a laga kap Huan su kabes kita afó, ma awor e hòmber ku mi ta tende e kosnan akí di dje, ta ken e ta?’ I e tabata buska moda di mira Hesus."
LUK,Evangelio Segun Lukas,Lukas,NT,9,10,E apòstelnan a bini bèk i konta Hesus tur kos ku nan a hasi. Hesus a bai un siudat ku yama Betsaida huntu ku nan den privá.
LUK,Evangelio Segun Lukas,Lukas,NT,9,11,"Ora e multitut a haña sa, nan a sigui Hesus su tras. El a risibí e hendenan i a papia ku nan tokante reino di Dios. Tambe El a kura esnan ku tabatin nesesidat di kura."
LUK,Evangelio Segun Lukas,Lukas,NT,9,12,"Ora solo a kuminsá baha, e diesdos disipelnan a bai serka Hesus i bis'É: ‘Manda e multitut bai, ya nan por bai e pueblo i lugánan den bisindario pa nan haña kaminda di drumí i kuminda pa kome. Pasobra aki nos ta na un lugá solitario.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,13,"Hesus a kontestá: ‘Boso mes duna nan di kome, no!’ Nan di: ‘Nos no tin mas ku sinku pan i dos piská. Akaso Bo ke pa nos bai kumpra kuminda pa tur e hendenan akí?’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,14,Ta asina ku tabatin mas o ménos 5000 hòmber einan. Hesus a bisa su disipelnan: ‘Pone tur hende sinta den grupo di mas o ménos sinkuenta.’
LUK,Evangelio Segun Lukas,Lukas,NT,9,15,Nan a obedesé i pone tur hende sinta.
LUK,Evangelio Segun Lukas,Lukas,NT,9,16,Hesus a tuma e sinku pannan i e dos piskánan; El a hisa su kara na shelu i a gradisí Dios. El a kibra e pannan i a duna su disipelnan pa nan parti ku e hendenan.
LUK,Evangelio Segun Lukas,Lukas,NT,9,17,"Tur hende a kome, yena barika i e disipelnan a yena diesdos makutu ku loke a sobra."
LUK,Evangelio Segun Lukas,Lukas,NT,9,18,"Un bia ku Hesus tabata resa E so, e disipelnan tabata serka djE. El a puntra nan: ‘Ken e hendenan ta bisa ku Mi ta?’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,19,"Nan di kunÉ: ‘Tin ta bisa Bo ta Huan Boutista, otro ta bisa Bo ta Elías, i tin algun ta bisa Bo ta un profeta di ántes ku a lanta for di morto!’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,20,"E ora ei Hesus a puntra nan: ‘Anto boso mes, ken boso ta bisa Mi ta?’ Pedro a kontest'É: ‘Bo ta e Mesias, ku Dios a primintí!’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,21,Hesus a duna nan òrdu estrikto pa no konta niun hende ken E ta.
LUK,Evangelio Segun Lukas,Lukas,NT,9,22,"El a sigui bisa nan: ‘Yu di hende mester sufri hopi i e ansianonan, e saserdotenan importante i e dòktornan di lei lo rechas'É. Hende lo mat'É, ma riba e di tres dia lo E resusitá!’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,23,"Anto El a bisa nan tur: ‘Si un hende ke sigui Mi, e mester lubidá su mes, hisa su krus tur dia i sigui Mi."
LUK,Evangelio Segun Lukas,Lukas,NT,9,24,"Pasobra esun ku ke salba su bida, lo pèrd'é, ma esun ku pèrdè su bida pa mi motibu, lo salb'é."
LUK,Evangelio Segun Lukas,Lukas,NT,9,25,"Ki benefisio un hende tin, si e gana henter mundu, ma sinembargo bai pèrdí òf hasi su mes daño?"
LUK,Evangelio Segun Lukas,Lukas,NT,9,26,"Pasobra esun ku sinti bèrgwensa di Mi i di loke Mi bisa, e Yu di hende tambe lo tin bèrgwensa di dje ora E bini bèk den su gloria i den gloria di su Tata i di e angelnan santu."
LUK,Evangelio Segun Lukas,Lukas,NT,9,27,"Enberdat Mi ta bisa boso: Tin di boso aki ku lo no muri, promé ku nan mira reino di Dios.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,28,"Mas o ménos ocho dia despues ku Hesus a bisa e kosnan akí, El a bai ku Pedro, Huan i Hakobo riba un seru bai resa."
LUK,Evangelio Segun Lukas,Lukas,NT,9,29,"Segun Hesus tabata resa, su kara a kambia i su paña a bira un blanku mashá briante."
LUK,Evangelio Segun Lukas,Lukas,NT,9,30,"Diripiente tabatin dos hòmber ta papia kunÉ. Nan tabata Moises i Elías,"
LUK,Evangelio Segun Lukas,Lukas,NT,9,31,ku a aparesé den gloria. Nan tabata kombersá kunÉ tokante kon e ta bai bandoná e mundu akí na Herusalèm.
LUK,Evangelio Segun Lukas,Lukas,NT,9,32,"Pedro i su kompañeronan tabata duru drumí i ora nan a spièrta, nan a mira su gloria i e dos hòmbernan pará banda di djE."
LUK,Evangelio Segun Lukas,Lukas,NT,9,33,"Segun e hòmbernan tabata bai, Pedro a bisa Hesus: ‘Maestro, esta bon ku nos ta aki! Laga nos traha tres tènt: un pa Bo, un pa Moises i un pa Elías.’ Pedro no tabata sa kiko e tabata papia."
LUK,Evangelio Segun Lukas,Lukas,NT,9,34,"Segun e tabata papia, un nubia a bin para riba nan. Miedu a poderá di e disipelnan, miéntras e nubia tabata tapa nan."
LUK,Evangelio Segun Lukas,Lukas,NT,9,35,"Nan a tende un stèm for di e nubia bisa: ‘Esaki ta mi Yu skohí, tende di djE.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,36,"Despues ku e zonido a pasa, nan a haña Hesus E so. Nan a keda ketu i no a konta niun hende, den e tempu ei, loke nan a mira."
LUK,Evangelio Segun Lukas,Lukas,NT,9,37,"Siguiente dia ora Hesus i e tres disipelnan tabata baha for di seru, un multitut grandi a bin kontra Hesus."
LUK,Evangelio Segun Lukas,Lukas,NT,9,38,"Un hòmber den e multitut a dal un gritu, bisando: ‘Mi ta roga Bo, Maestro, Bo ke wak mi yu, mi úniko yu, pa mi?"
LUK,Evangelio Segun Lukas,Lukas,NT,9,39,"Tin un spiritu ta atak'é, pon'é grita diripiente lag'é kai djimpi, anto skuma. E ta sigui destruyé; ta ku mashá difikultat e ta kita bai lag'é."
LUK,Evangelio Segun Lukas,Lukas,NT,9,40,"Mi a roga bo disipelnan pa nan saka e demoño, ma nan no tabata por a hasié.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,41,Hesus a kontestá: ‘Esta un generashon sin fe i perverso! Ta kuantu tempu mas Mi tin ku keda huntu ku boso i sigui soportá boso?’ El a bisa e hòmber: ‘Trese bo yu aki.’
LUK,Evangelio Segun Lukas,Lukas,NT,9,42,"Segun e mucha tabata bini, e demoño a bent'é abou, lag'é kai djimpi. Hesus a skual e mal spiritu, kura e mucha i entreg'é bèk na su tata."
LUK,Evangelio Segun Lukas,Lukas,NT,9,43,"Tur hende a keda babuká di mira maravia di Dios. Miéntras tur hende tabata asombrá ainda pa loke Hesus a hasi, El a bisa su disipelnan:"
LUK,Evangelio Segun Lukas,Lukas,NT,9,44,‘Konopá loke Mi ta bai bisa boso den boso orea! Yu di hende lo ta entregá den man di hende.’
LUK,Evangelio Segun Lukas,Lukas,NT,9,45,"E disipelnan no tabata sa kiko e palabranan akí ta nifiká. E nifikashon di loke El a bisa tabata un misterio pa nan, di moda ku nan no por a komprondé, i nan tabatin miedu di puntra."
LUK,Evangelio Segun Lukas,Lukas,NT,9,46,A lanta un diskushon den e disipelnan tokante kua di nan tabata esun mas importante.
LUK,Evangelio Segun Lukas,Lukas,NT,9,47,"Hesus tabata sa kiko nan tabata pensa; p'esei El a kohe un mucha chikí, pon'é para banda di djE."
LUK,Evangelio Segun Lukas,Lukas,NT,9,48,"El a bisa nan: ‘Esun ku risibí e chikitu akí den Mi nòmber, ta risibí Mi mes. Esun ku risibí Mi, ta risibí esun ku a manda Mi. Pasobra esun di mas chikí meimei di boso ta esun di mas grandi!’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,49,"Huan a bisa Hesus: ‘Maestro, nos a mira un hende ta saka demoño den bo nòmber; nos a purba stòp e, pasobra e no ta pertenesé na nos grupo ku ta sigui Bo.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,50,"Hesus a bis'é: ‘No stòp e. Pasobra esun ku no ta kontra boso, ta na boso fabor.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,51,"E tempu pa Dios tuma Hesus serka djE den shelu tabata aserkando, El a disidí firmemente di kohe kaminda pa Herusalèm."
LUK,Evangelio Segun Lukas,Lukas,NT,9,52,El a manda mensahero su dilanti i nan a bai un pueblo na Samaria pa hasi sierto preparashon p'E.
LUK,Evangelio Segun Lukas,Lukas,NT,9,53,"Ma e hendenan di e pueblo no ker a risibí Hesus, pasobra E tabata bai Herusalèm."
LUK,Evangelio Segun Lukas,Lukas,NT,9,54,"Ora e disipelnan Hakobo i Huan a mira loke tabata pasa, nan a bisa: ‘Señor, Bo ke pa nos manda kandela kai for di shelu riba nan i destruí nan?’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,55,Hesus a bira skual nan
LUK,Evangelio Segun Lukas,Lukas,NT,9,56,i despues nan tur a sigui pa un otro pueblo.
LUK,Evangelio Segun Lukas,Lukas,NT,9,57,"Na kaminda un hòmber a bin bisa Hesus: ‘Mi ke sigui Bo, unda ku Bo bai.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,58,"Hesus a kontest'é: ‘Zoro tin kueba i para tin nèshi, ma Yu di hende no tin niun kaminda pa E sosegá su kabes.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,59,"El a bisa un otro hòmber: ‘Sigui Mi!’ Esun ei a bis'É: ‘Señor, pèrmití mi bai dera mi tata, promé mi sigui Bo.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,60,Hesus a dun'é pa kontesta: ‘Laga morto dera nan morto; pero abo bai proklamá reino di Dios.’
LUK,Evangelio Segun Lukas,Lukas,NT,9,61,"Un otro a bisa: ‘Mi ke sigui Bo, Señor, ma laga mi yama mi hendenan di kas ayó promé.’"
LUK,Evangelio Segun Lukas,Lukas,NT,9,62,"Hesus a bis'é: ‘Niun hende ku kuminsá plug i keda wak patras, no ta sirbi pa reino di Dios.’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,1,"Despues Señor a skohe 72  otro disipel i a manda nan bai su dilanti dos dos, den tur pueblo i lugá kaminda E mes mester a bai."
LUK,Evangelio Segun Lukas,Lukas,NT,10,2,"El a bisa nan: ‘Kosecha ta grandi, ma trahadó ta poko. Pidi doño di kosecha pa manda trahadó pa kosechá."
LUK,Evangelio Segun Lukas,Lukas,NT,10,3,Bai numa! Mi ta manda boso manera lamchi di karné meimei di lobo.
LUK,Evangelio Segun Lukas,Lukas,NT,10,4,"No bai ku saku di plaka, ni ku saku di biahe, ni ku sandalia, ni no para kumindá niun hende na kaminda."
LUK,Evangelio Segun Lukas,Lukas,NT,10,5,"Ora boso drenta un kas, bisa promé: “Pas sea ku e kas akí.”"
LUK,Evangelio Segun Lukas,Lukas,NT,10,6,"Si tin un hende di pas ta biba einan, boso pas lo keda kuné; si no ta asina, boso pas lo bini bèk serka boso."
LUK,Evangelio Segun Lukas,Lukas,NT,10,7,"Keda den e kas ei i aseptá loke e hendenan ofresé boso pa kome i bebe, pasobra un trahadó meresé su suèldu. No move di kas pa kas."
LUK,Evangelio Segun Lukas,Lukas,NT,10,8,"Si boso yega un siudat kaminda nan risibí boso bon, kome loke nan pone boso dilanti,"
LUK,Evangelio Segun Lukas,Lukas,NT,10,9,kura esnan ku ta malu einan i bisa nan: “Reino di Dios a yega serka boso!”
LUK,Evangelio Segun Lukas,Lukas,NT,10,10,"Ma ora boso bai un siudat i e hendenan nenga di risibí boso, sali riba kaminda grandi i bisa:"
LUK,Evangelio Segun Lukas,Lukas,NT,10,11,"“Nos ta kita asta e stòf di boso siudat for di nos pia pa atvertí boso, ma kòrda ku reino di Dios ta serka.”"
LUK,Evangelio Segun Lukas,Lukas,NT,10,12,Mi ta bisa boso: dia di huisio kastigu pa e hendenan di Sódoma lo ta ménos pisá ku kastigu p'e hendenan di e siudat ei.
LUK,Evangelio Segun Lukas,Lukas,NT,10,13,"Ai di bo, Korazin; ai di bo, Betsaida! Si e mesun milagernan akí ku a tuma lugá serka boso, a tuma lugá na Tiro i Sidon, e hendenan ei lo a bisti paña di rou i stroi shinishi riba nan kabes dia bieu, komo señal di kombershon!"
LUK,Evangelio Segun Lukas,Lukas,NT,10,14,"Nò, dia di huisio kastigu pa e hendenan di Tiro i Sidon lo ta ménos pisá ku boso kastigu!"
LUK,Evangelio Segun Lukas,Lukas,NT,10,15,"I abo, Kafárnao: N' ta subi bo ker a subi te yega shelu? Ta te den fièrnu lo bo kai awor!"
LUK,Evangelio Segun Lukas,Lukas,NT,10,16,"Esun ku tende di boso, ta tende di Mi, i esun ku rechasá boso, ta rechasá Mi. Anto esun ku rechasá Ami, ta rechasá esun ku a manda Mi.’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,17,"E 72  disipelnan a bini bèk kontentu. Nan a bisa Hesus: ‘Señor, asta demoño ta obedesé nos ora nos usa bo nòmber!’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,18,"Hesus a bisa nan: ‘Mi tabata mira Satanas kai for di shelu, manera un welek."
LUK,Evangelio Segun Lukas,Lukas,NT,10,19,"Mira, Mi a duna boso outoridat pa trapa riba kolebra i skarpion i riba tur poder di e enemigu. Nada lo no hasi boso daño."
LUK,Evangelio Segun Lukas,Lukas,NT,10,20,Ma no bira kontentu djis pasobra demoño ta obedesé boso; alegrá boso ku boso nòmber ta skibí den shelu.’
LUK,Evangelio Segun Lukas,Lukas,NT,10,21,"Na e momento ei Spiritu Santu a yena Hesus ku alegria i El a bisa: ‘Tata, Señor di shelu i di tera! Mi ta gradisí Bo ku Bo a duna esnan simpel konosementu di e kosnan ku Bo a skonde pa esnan sabí i inteligente. Sí, Tata, asina Bo a haña ta bon."
LUK,Evangelio Segun Lukas,Lukas,NT,10,22,"Tur kos mi Tata a duna Mi. Niun hende no konosé e Yu, ku no ta e Tata so; ni niun hende no konosé e Tata, sino e Yu so i esnan ku e Yu ke laga konosé e Tata.’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,23,Hesus a dirigí su mes na su disipelnan den privá i bisa nan: ‘Felis boso ta ku boso por mira loke boso ta mira!
LUK,Evangelio Segun Lukas,Lukas,NT,10,24,"Pasobra Mi ta bisa boso: hopi profeta i rei tabatin gana di mira loke boso ta mira, ma nan no a mir'é. I tende loke boso ta tende, sin ku nan a tend'é.’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,25,"Un eksperto di lei a bin papia ku Hesus, pa purba laga Hesus kai den trampa. El a puntr'É: ‘Maestro, kiko mi mester hasi pa risibí bida eterno?’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,26,Hesus a kontestá: ‘Kiko ta skibí den Skritura? Kiko bo ta lesa eiden?’
LUK,Evangelio Segun Lukas,Lukas,NT,10,27,"El a bisa Hesus: ‘ “Stima Señor, bo Dios, di henter bo kurason, ku henter bo alma i ku tur bo forsa” i “Stima bo próhimo manera bo ta stima bo mes.” ’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,28,Hesus a bis'é: ‘Bo ta korekto. Hasi e kosnan akí i lo bo biba!’
LUK,Evangelio Segun Lukas,Lukas,NT,10,29,"E eksperto di lei, ku ker a hustifiká su mes, a puntra Hesus: ‘Ma ken ta mi próhimo?’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,30,"Hesus a kontest'é: ‘Un dia tabatin un hòmber ku a baha for di Herusalèm bai Yériko. El a kai den man di bandidu; nan a kita tur kos for di dje, dun'é un halá di sota i bai lag'é kasi morto bentá abou."
LUK,Evangelio Segun Lukas,Lukas,NT,10,31,"Awor a sosodé ku un saserdote tabata baha p'e mesun kaminda. Ora el a mira e hòmber, el a krusa kaminda pasa bai laga e hòmber."
LUK,Evangelio Segun Lukas,Lukas,NT,10,32,"Un levita tambe a yega na e lugá ei, mira e hòmber; krusa kaminda pasa bai lag'é."
LUK,Evangelio Segun Lukas,Lukas,NT,10,33,"Ma un samaritano, ku tabata biaha, a yega kaminda e tabata. Ora el a mir'é, el a haña duele di dje."
LUK,Evangelio Segun Lukas,Lukas,NT,10,34,"El a bai serka e hòmber, hunta su heridanan ku zeta i biña i mara nan. El a pone e hòmber riba su bestia di karga, hib'é un posada i kuid'é."
LUK,Evangelio Segun Lukas,Lukas,NT,10,35,"Su manisé, e samaritano a saka dos moneda di plata duna e doño di posada. El a pidié: “Kuid'é i si bo tin mas gastu kuné, mi ta paga bo esei ora mi bini bèk.” ’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,36,Hesus a konkluí: ‘Awor kua di nan a aktua komo próhimo di e hòmber ku e bandidunan a ataká?’
LUK,Evangelio Segun Lukas,Lukas,NT,10,37,E eksperto di lei a rospondé: ‘Esun ku a mustr'é mizerikòrdia.’ E ora ei Hesus a bis'é: ‘Bai i abo hasi meskos!’
LUK,Evangelio Segun Lukas,Lukas,NT,10,38,"Hesus i su disipelnan tabata sigui nan kaminda i El a drenta un sierto pueblo. Un muhé ku yama Marta, a risibiÉ den su kas."
LUK,Evangelio Segun Lukas,Lukas,NT,10,39,E tabatin un ruman muhé ku yama Maria. Maria a kai sinta na pia di Señor i tabata skucha su palabra.
LUK,Evangelio Segun Lukas,Lukas,NT,10,40,"Marta tabata mashá okupá ku e kos di hasinan. El a bai bisa Hesus: ‘Señor, no ta importá Bo ku mi ruman ta laga mi so hasi trabou? Bis'é bin yuda mi!’"
LUK,Evangelio Segun Lukas,Lukas,NT,10,41,"Señor a kontest'é: ‘Marta, Marta, bo ta preokupá i den tenshon pa hopi kos,"
LUK,Evangelio Segun Lukas,Lukas,NT,10,42,ma ta un kos so ta nesesario. Maria a skohe e mihó parti i lo no kita esei for di dje.’
LUK,Evangelio Segun Lukas,Lukas,NT,11,1,"Un bia Hesus tabata resa na un sierto lugá. Ora El a kaba di resa, un di su disipelnan a bis'É: ‘Señor, siña nos resa, manera Huan a siña su disipelnan.’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,2,"Hesus a bisa nan: ‘Ora boso ta resa, bisa: Tata, bo nòmber sea santifiká; laga bo reino bini."
LUK,Evangelio Segun Lukas,Lukas,NT,11,3,"Tur dia, duna nos nos pan di kada dia"
LUK,Evangelio Segun Lukas,Lukas,NT,11,4,"i pordoná nos nos pikánan, pasobra nos ta pordoná tur hende ku a falta ku nos; i no laga nos kai den tentashon.’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,5,"Hesus a sigui bisa nan: ‘Suponé ku un di boso bai kas di un amigu, meimei di anochi, i bis'é: “Mi amigu, fia mi tres pan."
LUK,Evangelio Segun Lukas,Lukas,NT,11,6,"Un amigu di mi a kaba di yega serka mi, for di un biahe, anto mi no tin nada pa ofres'é.”"
LUK,Evangelio Segun Lukas,Lukas,NT,11,7,Awor suponé ku e otro amigu kontestá: “No molestiá mi. Porta ta será na yabi kaba. Ya mi a bai drumi kaba i mi yunan tambe ta drumí riba kama huntu ku mi. Mi no por lanta pa duna bo nada.”
LUK,Evangelio Segun Lukas,Lukas,NT,11,8,"Mi ta bisa boso: E ta lanta duna e otro loke e mester, no pasobra e ta su amigu, sino pasobra e otro tabata asina frepòstu di insistí."
LUK,Evangelio Segun Lukas,Lukas,NT,11,9,Tambe Mi ta bisa boso: Pidi i boso lo risibí; buska i boso lo haña; bati i porta lo habri pa boso.
LUK,Evangelio Segun Lukas,Lukas,NT,11,10,"Pasobra ken ku pidi, lo risibí; ken ku buska, lo haña; i ken ku bati, porta lo habri p'e."
LUK,Evangelio Segun Lukas,Lukas,NT,11,11,"Òf por tin un di boso ku ta tata, ku lo duna su yu kolebra ora e yu pidi piská?"
LUK,Evangelio Segun Lukas,Lukas,NT,11,12,Òf dun'é un skarpion ora e pidi un webu?
LUK,Evangelio Segun Lukas,Lukas,NT,11,13,"Ke men, si boso mes ku ta mal hende sa di duna boso yunan kos bon, kuantu mas antó boso Tata den shelu lo no duna esnan ku pidiÉ Spiritu Santu?’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,14,"Un bia Hesus tabata saka un demoño, ku tabata hasi hende muda, i ora e demoño a sali, e hòmber por a papia. E multitut a keda asombrá,"
LUK,Evangelio Segun Lukas,Lukas,NT,11,15,"pero algun di nan tabata komentá: ‘Ta ku yudansa di hefe di demoño, Belzebul, e ta saka demoño.’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,16,Otro hende ker a purba di laga Hesus kai den trampa; p'esei nan a pidiÉ un señal pa mustra nan ku Dios tabata kunÉ.
LUK,Evangelio Segun Lukas,Lukas,NT,11,17,"Hesus, ku tabata sa kiko nan tabata pensa, a bisa nan: ‘Kada reino ku ta dividí den su mes lo keda ruiná i kasnan ta kai riba otro."
LUK,Evangelio Segun Lukas,Lukas,NT,11,18,"Si satanas ta dividí kontra su mes, kon su reino por keda pará? Boso n' bisa ku Mi ta saka demoño ku yudansa di Belzebul?"
LUK,Evangelio Segun Lukas,Lukas,NT,11,19,"Si ta asina Mi ta saka demoño, ku ken su yudansa boso mes siguidónan ta hasié antó? Si boso sigui pensa asina, nan mes ta husga boso!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,20,"Ma si ta ku poder di Dios Mi ta saka demoño, esei ke men ku ya kaba reino di Dios a bini serka boso!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,21,"Ora un hòmber fuerte, bon armá, ta protegé su kurá, su propiedat ta seif."
LUK,Evangelio Segun Lukas,Lukas,NT,11,22,"Ma ora un mas fuerte atak'é i batié, e delaster akí ta kita e armadura ku e hòmber fuerte tabata konfia aden i e ta parti su botin."
LUK,Evangelio Segun Lukas,Lukas,NT,11,23,"Esun ku no ta na mi fabor, ta kontra Mi i esun ku no yuda Mi pone huntu ta plama."
LUK,Evangelio Segun Lukas,Lukas,NT,11,24,"Ora un mal spiritu sali for di un hende, e ta pasa rònt den lugá seku pa buska un lugá di sosiegu. Ma ora e no por haña esei, e ta bisa: “Mi ta bai kas bèk, for di kaminda mi a sali!”"
LUK,Evangelio Segun Lukas,Lukas,NT,11,25,"Anto ora e bai bèk, e ta haña e kas bon limpiá i nèchi drechá."
LUK,Evangelio Segun Lukas,Lukas,NT,11,26,"E ora ei e ta bai buska shete otro mal spiritu, pió ku e mes i nan ta drenta forma nan bibá einan. E hende su situashon ta bira pió ku e tabata na kuminsamentu!’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,27,"Miéntras Hesus tabata papia e kosnan ei, un muhé den e multitut a alsa bos i grita: ‘Felis ta e muhé ku a karga Bo den su barika i ku a duna Bo lechi.’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,28,Hesus a rospond'é: ‘Mas felis ainda ta esun ku tende palabra di Dios i obedes'é.’
LUK,Evangelio Segun Lukas,Lukas,NT,11,29,"Segun e multitut tabata bòncha rònt di Hesus, Hesus a bisa: ‘E generashon akí ta malbado; nan ta buska un señal. Nan lo no haña ningun otro señal ku no ta esun di Yonas."
LUK,Evangelio Segun Lukas,Lukas,NT,11,30,"Pasobra manera Yonas tabata un señal pa e hendenan di Nínive, asina Yu di hende lo ta un señal pa e hendenan di e generashon akí."
LUK,Evangelio Segun Lukas,Lukas,NT,11,31,"Reina di Sheba lo lanta riba dia di huisio huntu ku e hendenan di e generashon akí i lo e kondená nan. Pasobra el a sali fo'i un ekstremo di mundu pa bai skucha rei Salomon su palabranan di sabiduria, i mira, aki tin algu superior na Salomon."
LUK,Evangelio Segun Lukas,Lukas,NT,11,32,"E hendenan di Nínive tambe lo lanta huntu ku e hendenan di e generashon akí i kondená nan, pasobra nan a arepentí, ora nan a tende predikashi di Yonas. I mira, aki tin algu superior na Yonas."
LUK,Evangelio Segun Lukas,Lukas,NT,11,33,Niun hende no ta sende un lampi pa skond'é òf pa pon'é bou di un hèmber. Ta pone lampi riba un standart pa asina esnan ku drenta mira e lus.
LUK,Evangelio Segun Lukas,Lukas,NT,11,34,"Bo wowo ta lampi pa bo kurpa, ke men si bo wowo ta salú, henter bo kurpa ta yená ku lus. Si bo wowo ta malu, henter bo kurpa ta den skuridat."
LUK,Evangelio Segun Lukas,Lukas,NT,11,35,"Paga tinu antó, pa e lus den bo no ta skuridat!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,36,"Si henter bo kurpa ta yen di lus, sin ningun parti den skuridat, e ora ei lo ta komo si fuera un lampi ta iluminá bo ku su lus briante.’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,37,"Ora Hesus a kaba di papia, un fariseo a kombid'É bin kome serka dje; Hesus a drenta paden i kai sinta pa E kome."
LUK,Evangelio Segun Lukas,Lukas,NT,11,38,E fariseo a keda sorprendí di mira ku Hesus no a laba man promé ku kome.
LUK,Evangelio Segun Lukas,Lukas,NT,11,39,"Señor a bis'é: ‘Mira, fariseonan, boso ta laba parti pafó di beker i di tayó, ma di paden boso ta yená ku violensia i maldat!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,40,"Hende kèns, esun ku a krea parti pafó, no a krea parti paden tambe?"
LUK,Evangelio Segun Lukas,Lukas,NT,11,41,"Mihó boso duna loke ta den e beker i e tayó komo limosna, e ora ei tur kos lo bira puru pa boso!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,42,"Ai di boso, fariseonan! Boso ta duna Dios un désimo parti di menta, ruda i tur sorto di speserei, ma boso ta neglishá hustisia i amor pa Dios. Ta e kosnan akí boso mester a kumpli kuné, ma sin neglishá e otronan."
LUK,Evangelio Segun Lukas,Lukas,NT,11,43,"Ai di boso, fariseonan! Boso gusta sinta riba stul di honor den snoa i boso gusta pa hende kuminda boso ku rèspèt na plasa!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,44,"Ai di boso! Boso ta manera graf sin nòmber, hende ta kana pasa riba nan sin sa ku ta graf nan ta!’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,45,"Un di e ekspertonan di lei a kontest'É: ‘Maestro, ora bo papia di e forma ei, bo ta insultá asta nos ku ta eksperto di lei tambe!’"
LUK,Evangelio Segun Lukas,Lukas,NT,11,46,"Hesus a kontestá: ‘Ai di boso tambe, ekspertonan di lei! Boso ta pusha e hendenan ku peso difísil pa karga. Anto boso mes no ta move niun dede pa yuda nan karg'é!"
LUK,Evangelio Segun Lukas,Lukas,NT,11,47,Ai di boso! Boso ta traha graf pa e profetanan ku boso antepasadonan a mata!
